time_s,server_time_s,GX,GY,GZ,AX,AY,AZ,phase,subject,box_size,sensor_hand,surface,one_handed_carry
9.184,9.284,10.44,4.33,14.89,-0.5,-0.97,0.21,Absetzen,Viktor,small,R,table,False
9.196,9.293,6.96,-6.84,14.22,-0.51,-1.01,0.24,Absetzen,Viktor,small,R,table,False
9.208,9.306,5.25,-15.69,14.28,-0.5,-1.03,0.23,Absetzen,Viktor,small,R,table,False
9.22,9.317,4.88,-21.85,14.47,-0.47,-1.04,0.23,Absetzen,Viktor,small,R,table,False
9.232,9.35,5.19,-23.32,14.34,-0.43,-1.0,0.22,Absetzen,Viktor,small,R,table,False
9.265,9.362,0.61,-18.86,15.38,-0.39,-0.93,0.14,Absetzen,Viktor,small,R,table,False
9.277,9.712,-2.56,-17.64,14.53,-0.4,-0.96,0.14,Absetzen,Viktor,small,R,table,False
9.289,9.712,-4.94,-18.19,12.39,-0.43,-0.95,0.17,Absetzen,Viktor,small,R,table,False
9.301,9.712,-6.77,-22.09,10.38,-0.5,-0.93,0.18,Absetzen,Viktor,small,R,table,False
9.313,9.712,-7.81,-26.61,7.87,-0.53,-0.91,0.2,Absetzen,Viktor,small,R,table,False
9.325,9.712,-9.77,-30.52,5.68,-0.53,-0.89,0.2,Absetzen,Viktor,small,R,table,False
9.337,9.712,-10.8,-30.15,5.07,-0.57,-0.88,0.24,Absetzen,Viktor,small,R,table,False
9.349,9.712,-11.29,-30.09,4.64,-0.58,-0.89,0.27,Absetzen,Viktor,small,R,table,False
9.361,9.712,-10.31,-29.79,4.82,-0.55,-0.89,0.26,Absetzen,Viktor,small,R,table,False
9.373,9.712,-6.77,-28.02,5.13,-0.53,-0.85,0.29,Absetzen,Viktor,small,R,table,False
9.385,9.712,-5.37,-24.72,4.88,-0.51,-0.8,0.3,Absetzen,Viktor,small,R,table,False
9.397,9.712,-5.98,-21.73,5.0,-0.52,-0.8,0.28,Absetzen,Viktor,small,R,table,False
9.409,9.712,-4.76,-18.92,4.7,-0.52,-0.81,0.29,Absetzen,Viktor,small,R,table,False
9.421,9.712,-3.54,-16.66,3.48,-0.57,-0.82,0.3,Absetzen,Viktor,small,R,table,False
9.433,9.712,-1.77,-15.5,2.87,-0.65,-0.85,0.35,Absetzen,Viktor,small,R,table,False
9.445,9.712,0.12,-16.36,3.6,-0.68,-0.9,0.43,Absetzen,Viktor,small,R,table,False
9.457,9.712,5.92,-14.16,3.97,-0.6,-0.91,0.48,Absetzen,Viktor,small,R,table,False
9.469,9.712,14.71,-4.09,5.98,-0.52,-0.83,0.41,Absetzen,Viktor,small,R,table,False
9.481,9.712,22.77,12.63,7.63,-0.49,-0.76,0.33,Absetzen,Viktor,small,R,table,False
9.493,9.712,26.55,29.36,11.23,-0.49,-0.73,0.28,Absetzen,Viktor,small,R,table,False
9.505,9.712,29.91,41.69,13.43,-0.52,-0.73,0.28,Absetzen,Viktor,small,R,table,False
9.517,9.712,34.0,50.54,16.24,-0.58,-0.72,0.29,Absetzen,Viktor,small,R,table,False
9.529,9.712,36.19,53.47,18.74,-0.65,-0.73,0.34,Absetzen,Viktor,small,R,table,False
9.541,9.712,39.06,49.13,19.17,-0.66,-0.74,0.36,Absetzen,Viktor,small,R,table,False
9.553,9.713,40.04,45.41,18.98,-0.65,-0.72,0.36,Absetzen,Viktor,small,R,table,False
9.565,9.713,41.02,43.15,18.74,-0.63,-0.71,0.37,Absetzen,Viktor,small,R,table,False
9.577,9.713,39.98,39.31,17.21,-0.59,-0.68,0.35,Absetzen,Viktor,small,R,table,False
9.589,9.713,39.31,35.89,16.72,-0.59,-0.68,0.33,Absetzen,Viktor,small,R,table,False
9.601,9.713,37.96,33.51,15.63,-0.57,-0.67,0.33,Absetzen,Viktor,small,R,table,False
9.613,9.721,35.1,30.7,14.59,-0.6,-0.7,0.3,Absetzen,Viktor,small,R,table,False
9.625,9.729,32.9,28.26,12.76,-0.58,-0.74,0.32,Absetzen,Viktor,small,R,table,False
9.637,9.735,30.7,26.98,10.5,-0.55,-0.75,0.27,Absetzen,Viktor,small,R,table,False
9.649,9.749,35.22,30.03,6.23,-0.53,-0.73,0.27,Absetzen,Viktor,small,R,table,False
9.661,9.784,37.72,33.26,4.39,-0.5,-0.64,0.25,Absetzen,Viktor,small,R,table,False
9.673,9.8,33.94,36.13,1.83,-0.55,-0.59,0.27,Absetzen,Viktor,small,R,table,False
9.685,9.8,30.27,35.34,0.18,-0.52,-0.59,0.33,Absetzen,Viktor,small,R,table,False
9.697,9.8,25.51,33.14,-4.15,-0.51,-0.58,0.35,Absetzen,Viktor,small,R,table,False
9.709,9.812,18.8,35.1,-7.2,-0.47,-0.61,0.4,Absetzen,Viktor,small,R,table,False
9.721,9.819,16.72,38.76,-10.74,-0.45,-0.64,0.41,Absetzen,Viktor,small,R,table,False
9.734,9.833,20.81,45.1,-13.37,-0.41,-0.65,0.35,Absetzen,Viktor,small,R,table,False
9.746,9.844,24.23,56.4,-18.01,-0.39,-0.6,0.35,Absetzen,Viktor,small,R,table,False
9.758,9.865,19.23,67.02,-18.37,-0.39,-0.57,0.34,Absetzen,Viktor,small,R,table,False
9.77,9.871,19.9,70.43,-25.21,-0.44,-0.56,0.31,Absetzen,Viktor,small,R,table,False
9.782,9.886,24.72,63.29,-32.53,-0.43,-0.53,0.33,Absetzen,Viktor,small,R,table,False
9.794,9.899,25.76,66.1,-43.64,-0.3,-0.52,0.34,Absetzen,Viktor,small,R,table,False
9.807,9.905,19.29,80.51,-44.62,-0.31,-0.58,0.41,Absetzen,Viktor,small,R,table,False
9.819,9.917,21.12,94.3,-53.16,-0.35,-0.63,0.39,Absetzen,Viktor,small,R,table,False
9.831,9.929,25.76,101.87,-59.2,-0.5,-0.63,0.36,Absetzen,Viktor,small,R,table,False
9.843,9.944,26.86,89.05,-64.39,-0.19,-0.61,0.37,Absetzen,Viktor,small,R,table,False
9.855,9.954,26.49,134.58,-68.48,-0.24,-0.65,0.22,Absetzen,Viktor,small,R,table,False
9.867,9.968,19.96,156.31,-75.62,-0.57,-0.75,0.26,Absetzen,Viktor,small,R,table,False
9.879,9.986,13.49,135.01,-82.09,-0.75,-0.77,0.23,Absetzen,Viktor,small,R,table,False
9.891,10.003,6.71,103.09,-83.98,-0.78,-0.84,0.23,Absetzen,Viktor,small,R,table,False
9.903,10.011,3.17,81.73,-76.05,-0.95,-1.02,0.29,Absetzen,Viktor,small,R,table,False
9.915,10.019,12.51,57.01,-70.13,-1.04,-1.15,0.34,Absetzen,Viktor,small,R,table,False
9.927,10.026,27.34,33.81,-59.14,-1.0,-1.2,0.38,Absetzen,Viktor,small,R,table,False
9.939,10.036,39.73,29.24,-49.32,-0.82,-1.16,0.36,Absetzen,Viktor,small,R,table,False
9.951,10.051,34.79,36.5,-36.19,-0.83,-1.08,0.29,Absetzen,Viktor,small,R,table,False
9.963,10.06,24.41,34.79,-22.22,-0.75,-1.05,0.21,Absetzen,Viktor,small,R,table,False
9.975,10.073,22.16,30.15,-11.6,-0.66,-1.05,0.18,Absetzen,Viktor,small,R,table,False
9.988,10.112,23.13,24.72,-1.28,-0.66,-0.98,0.18,Absetzen,Viktor,small,R,table,False
10.0,10.119,17.7,18.19,6.47,-0.61,-0.92,0.18,Absetzen,Viktor,small,R,table,False
10.012,10.119,11.6,16.6,13.61,-0.64,-0.9,0.21,Absetzen,Viktor,small,R,table,False
10.024,10.125,10.31,13.0,18.31,-0.67,-0.86,0.21,Absetzen,Viktor,small,R,table,False
10.036,10.133,9.95,6.65,20.45,-0.69,-0.84,0.22,Absetzen,Viktor,small,R,table,False
10.048,10.146,10.5,0.67,21.91,-0.69,-0.79,0.22,Absetzen,Viktor,small,R,table,False
10.06,10.164,10.38,-2.5,23.32,-0.65,-0.77,0.22,Absetzen,Viktor,small,R,table,False
10.072,10.171,9.52,-9.52,22.4,-0.65,-0.74,0.22,Absetzen,Viktor,small,R,table,False
10.084,10.181,8.36,-16.24,19.78,-0.62,-0.72,0.22,Absetzen,Viktor,small,R,table,False
10.096,10.205,5.98,-20.69,16.72,-0.6,-0.72,0.22,Absetzen,Viktor,small,R,table,False
10.108,10.213,5.86,-22.64,11.96,-0.54,-0.74,0.21,Absetzen,Viktor,small,R,table,False
0.01,0.131,8.97,-16.85,-1.34,0.31,-0.95,0.01,Aufheben,Viktor,small,L,table,False
0.022,0.151,9.16,-15.14,-2.01,0.3,-0.94,0.01,Aufheben,Viktor,small,L,table,False
0.034,0.157,9.16,-14.34,-2.08,0.31,-0.94,0.02,Aufheben,Viktor,small,L,table,False
0.046,0.165,8.12,-12.7,-2.08,0.3,-0.93,0.0,Aufheben,Viktor,small,L,table,False
0.058,0.185,8.06,-13.92,-0.79,0.3,-0.94,0.02,Aufheben,Viktor,small,L,table,False
0.07,0.198,7.45,-14.22,-1.46,0.31,-0.95,0.02,Aufheben,Viktor,small,L,table,False
0.082,0.205,10.01,-15.99,-1.65,0.31,-0.94,0.02,Aufheben,Viktor,small,L,table,False
0.094,0.214,9.58,-16.36,-2.26,0.31,-0.94,0.02,Aufheben,Viktor,small,L,table,False
0.106,0.227,8.67,-15.63,-1.28,0.31,-0.94,0.01,Aufheben,Viktor,small,L,table,False
0.118,0.237,8.36,-16.6,-1.28,0.32,-0.94,0.02,Aufheben,Viktor,small,L,table,False
0.13,0.254,9.46,-16.11,-0.73,0.31,-0.95,0.03,Aufheben,Viktor,small,L,table,False
0.142,0.262,10.31,-14.59,0.24,0.32,-0.94,0.03,Aufheben,Viktor,small,L,table,False
0.155,0.275,7.2,-14.4,0.37,0.33,-0.93,0.03,Aufheben,Viktor,small,L,table,False
0.167,0.289,5.31,-13.24,0.55,0.38,-0.94,-0.0,Aufheben,Viktor,small,L,table,False
0.179,0.306,5.19,-10.25,0.61,0.38,-0.99,0.02,Aufheben,Viktor,small,L,table,False
0.191,0.314,7.51,-14.22,-2.01,0.36,-1.0,0.04,Aufheben,Viktor,small,L,table,False
0.203,0.321,7.81,-25.63,-8.97,0.37,-0.99,0.08,Aufheben,Viktor,small,L,table,False
0.215,0.335,7.14,-35.58,-17.03,0.41,-0.98,0.08,Aufheben,Viktor,small,L,table,False
0.227,0.349,8.36,-42.18,-23.32,0.42,-0.97,0.07,Aufheben,Viktor,small,L,table,False
0.239,0.363,10.93,-44.31,-30.03,0.46,-0.95,0.05,Aufheben,Viktor,small,L,table,False
0.251,0.371,11.96,-44.92,-35.16,0.46,-0.95,0.05,Aufheben,Viktor,small,L,table,False
0.264,0.392,13.12,-40.95,-38.82,0.49,-0.94,0.07,Aufheben,Viktor,small,L,table,False
0.276,0.401,15.81,-34.24,-40.95,0.5,-0.91,0.09,Aufheben,Viktor,small,L,table,False
0.288,0.41,17.76,-25.33,-40.41,0.52,-0.91,0.09,Aufheben,Viktor,small,L,table,False
0.301,0.446,19.17,-11.6,-38.33,0.51,-0.91,0.07,Aufheben,Viktor,small,L,table,False
0.313,0.446,20.26,-3.3,-36.56,0.53,-0.89,0.05,Aufheben,Viktor,small,L,table,False
0.325,0.446,19.84,2.99,-35.71,0.53,-0.88,0.07,Aufheben,Viktor,small,L,table,False
0.337,0.456,21.48,8.06,-36.74,0.52,-0.86,0.08,Aufheben,Viktor,small,L,table,False
0.349,0.468,20.87,12.15,-39.18,0.54,-0.84,0.06,Aufheben,Viktor,small,L,table,False
0.361,0.481,20.75,17.09,-40.28,0.56,-0.84,0.03,Aufheben,Viktor,small,L,table,False
0.373,0.507,19.96,23.44,-39.79,0.56,-0.84,0.02,Aufheben,Viktor,small,L,table,False
0.385,0.514,21.48,28.63,-40.89,0.56,-0.83,0.01,Aufheben,Viktor,small,L,table,False
0.397,0.524,22.09,33.33,-40.34,0.57,-0.8,0.05,Aufheben,Viktor,small,L,table,False
0.409,0.531,20.81,39.61,-39.67,0.59,-0.78,0.09,Aufheben,Viktor,small,L,table,False
0.421,0.542,18.68,43.09,-39.37,0.56,-0.76,0.09,Aufheben,Viktor,small,L,table,False
0.433,0.556,14.59,43.58,-39.25,0.56,-0.76,0.07,Aufheben,Viktor,small,L,table,False
0.445,0.564,12.21,44.68,-40.47,0.56,-0.79,0.04,Aufheben,Viktor,small,L,table,False
0.457,0.576,10.74,44.98,-42.36,0.55,-0.81,0.04,Aufheben,Viktor,small,L,table,False
0.469,0.6,12.82,39.61,-45.41,0.52,-0.81,0.04,Aufheben,Viktor,small,L,table,False
0.481,0.608,13.55,28.69,-48.22,0.54,-0.8,0.03,Aufheben,Viktor,small,L,table,False
0.493,0.615,10.62,23.68,-49.99,0.58,-0.77,0.01,Aufheben,Viktor,small,L,table,False
0.505,0.626,9.52,24.17,-50.54,0.57,-0.78,-0.03,Aufheben,Viktor,small,L,table,False
0.517,0.643,9.64,28.14,-49.44,0.58,-0.8,-0.06,Aufheben,Viktor,small,L,table,False
0.529,0.649,11.41,30.15,-48.22,0.58,-0.81,-0.06,Aufheben,Viktor,small,L,table,False
0.541,0.66,11.54,34.55,-46.14,0.57,-0.8,-0.05,Aufheben,Viktor,small,L,table,False
0.553,0.675,12.21,36.93,-45.23,0.56,-0.8,-0.03,Aufheben,Viktor,small,L,table,False
0.565,0.686,10.38,40.04,-44.43,0.56,-0.78,-0.01,Aufheben,Viktor,small,L,table,False
0.577,0.698,8.0,41.69,-42.97,0.53,-0.79,-0.01,Aufheben,Viktor,small,L,table,False
0.589,0.712,4.94,40.71,-40.71,0.5,-0.8,-0.02,Aufheben,Viktor,small,L,table,False
0.601,0.728,4.58,36.25,-41.44,0.47,-0.82,-0.04,Aufheben,Viktor,small,L,table,False
0.613,0.738,3.54,31.07,-39.55,0.47,-0.82,-0.05,Aufheben,Viktor,small,L,table,False
0.625,0.75,1.28,25.7,-37.96,0.47,-0.83,-0.03,Aufheben,Viktor,small,L,table,False
0.637,0.758,0.73,19.9,-36.44,0.49,-0.82,0.0,Aufheben,Viktor,small,L,table,False
0.649,0.768,-0.61,14.65,-34.36,0.49,-0.83,0.02,Aufheben,Viktor,small,L,table,False
0.661,0.781,-3.23,10.99,-32.1,0.48,-0.81,0.03,Aufheben,Viktor,small,L,table,False
0.673,0.801,-4.52,4.76,-30.94,0.45,-0.81,0.01,Aufheben,Viktor,small,L,table,False
0.685,0.81,-9.95,1.65,-28.75,0.46,-0.82,-0.02,Aufheben,Viktor,small,L,table,False
0.697,0.817,-11.6,-1.83,-27.16,0.46,-0.84,-0.02,Aufheben,Viktor,small,L,table,False
0.709,1.211,-12.15,-4.21,-25.63,0.46,-0.87,0.0,Aufheben,Viktor,small,L,table,False
0.721,1.211,-12.21,-3.6,-22.77,0.44,-0.86,0.0,Aufheben,Viktor,small,L,table,False
0.733,1.211,-12.39,-2.93,-20.02,0.44,-0.87,0.02,Aufheben,Viktor,small,L,table,False
0.745,1.211,-13.37,-2.38,-18.98,0.44,-0.86,0.03,Aufheben,Viktor,small,L,table,False
0.757,1.211,-12.51,-0.06,-16.97,0.43,-0.87,-0.01,Aufheben,Viktor,small,L,table,False
0.769,1.211,-9.34,0.55,-16.3,0.43,-0.88,-0.05,Aufheben,Viktor,small,L,table,False
0.781,1.211,-3.91,1.53,-14.34,0.42,-0.89,-0.03,Aufheben,Viktor,small,L,table,False
0.793,1.211,1.16,0.06,-12.21,0.39,-0.87,-0.02,Aufheben,Viktor,small,L,table,False
0.805,1.211,3.36,-3.54,-11.96,0.38,-0.87,0.03,Aufheben,Viktor,small,L,table,False
0.817,1.211,3.72,-8.06,-11.29,0.36,-0.87,0.06,Aufheben,Viktor,small,L,table,False
0.829,1.211,3.23,-12.51,-10.62,0.34,-0.84,0.05,Aufheben,Viktor,small,L,table,False
0.841,1.211,1.28,-16.3,-10.56,0.35,-0.81,0.06,Aufheben,Viktor,small,L,table,False
0.853,1.211,-0.37,-18.25,-9.16,0.37,-0.82,0.09,Aufheben,Viktor,small,L,table,False
0.865,1.211,0.49,-16.54,-7.51,0.39,-0.82,0.12,Aufheben,Viktor,small,L,table,False
0.877,1.211,-0.49,-9.83,-3.97,0.37,-0.83,0.13,Aufheben,Viktor,small,L,table,False
0.889,1.211,-1.59,-10.01,-2.08,0.39,-0.84,0.1,Aufheben,Viktor,small,L,table,False
0.901,1.211,-2.62,-9.34,-0.43,0.43,-0.83,0.08,Aufheben,Viktor,small,L,table,False
0.913,1.211,-3.23,-6.59,2.62,0.44,-0.84,0.07,Aufheben,Viktor,small,L,table,False
0.925,1.211,-1.34,-10.13,4.33,0.39,-0.83,0.05,Aufheben,Viktor,small,L,table,False
0.937,1.211,-0.18,-20.32,4.09,0.36,-0.79,0.04,Aufheben,Viktor,small,L,table,False
0.949,1.211,-1.65,-32.65,4.39,0.37,-0.75,0.03,Aufheben,Viktor,small,L,table,False
0.961,1.211,-4.33,-36.19,5.07,0.43,-0.76,0.06,Aufheben,Viktor,small,L,table,False
0.973,1.211,-6.65,-36.38,5.49,0.46,-0.8,0.09,Aufheben,Viktor,small,L,table,False
0.985,1.211,-5.31,-30.09,6.65,0.51,-0.8,0.07,Aufheben,Viktor,small,L,table,False
0.997,1.212,-2.56,-28.99,8.79,0.51,-0.8,0.05,Aufheben,Viktor,small,L,table,False
1.009,1.212,-3.3,-19.1,11.23,0.5,-0.8,0.02,Aufheben,Viktor,small,L,table,False
1.042,1.212,0.92,-3.97,13.37,0.56,-0.92,0.09,Aufheben,Viktor,small,L,table,False
1.054,1.212,3.23,-2.44,12.45,0.55,-0.95,0.14,Aufheben,Viktor,small,L,table,False
1.066,1.212,3.97,-0.37,12.45,0.56,-0.94,0.11,Aufheben,Viktor,small,L,table,False
1.078,1.22,4.46,1.83,12.57,0.57,-0.92,0.12,Aufheben,Viktor,small,L,table,False
1.09,1.22,4.76,3.91,12.27,0.59,-0.9,0.13,Aufheben,Viktor,small,L,table,False
1.102,1.228,6.04,6.77,11.72,0.6,-0.9,0.13,Aufheben,Viktor,small,L,table,False
1.114,1.239,5.25,9.77,10.99,0.58,-0.9,0.14,Aufheben,Viktor,small,L,table,False
1.126,1.246,2.75,15.26,12.45,0.57,-0.93,0.12,Aufheben,Viktor,small,L,table,False
1.139,1.26,1.16,14.4,13.12,0.57,-0.94,0.11,Aufheben,Viktor,small,L,table,False
1.151,1.272,0.98,11.84,13.98,0.54,-0.96,0.12,Aufheben,Viktor,small,L,table,False
1.163,1.286,0.61,8.54,14.28,0.49,-0.94,0.1,Aufheben,Viktor,small,L,table,False
1.175,1.295,-3.23,-1.77,12.7,0.37,-0.94,0.07,Aufheben,Viktor,small,L,table,False
1.187,1.322,2.62,-32.84,9.16,0.31,-1.03,0.15,Aufheben,Viktor,small,L,table,False
1.199,1.322,13.98,-51.51,8.3,0.53,-0.99,0.16,Aufheben,Viktor,small,L,table,False
1.211,1.329,11.47,-34.97,4.88,0.56,-0.92,0.09,Aufheben,Viktor,small,L,table,False
1.223,1.345,11.9,-41.69,-1.89,0.31,-0.96,0.09,Aufheben,Viktor,small,L,table,False
1.235,1.365,21.42,-67.75,-7.57,0.47,-1.0,0.14,Aufheben,Viktor,small,L,table,False
1.247,1.373,26.25,-58.9,-17.15,0.66,-0.95,0.15,Aufheben,Viktor,small,L,table,False
1.259,1.381,15.69,-51.09,-20.75,0.53,-0.92,0.14,Aufheben,Viktor,small,L,table,False
1.271,1.393,16.42,-66.89,-22.83,0.41,-0.94,0.15,Aufheben,Viktor,small,L,table,False
1.283,1.42,12.51,-86.98,-27.47,0.46,-0.89,0.18,Aufheben,Viktor,small,L,table,False
1.295,1.42,3.3,-85.82,-29.97,0.61,-0.88,0.13,Aufheben,Viktor,small,L,table,False
1.307,1.439,3.72,-55.24,-27.34,0.59,-0.92,0.1,Aufheben,Viktor,small,L,table,False
1.319,1.439,13.12,-25.82,-20.45,0.49,-0.92,0.13,Aufheben,Viktor,small,L,table,False
1.331,1.451,10.68,-10.68,-16.36,0.41,-0.81,0.06,Aufheben,Viktor,small,L,table,False
1.343,1.465,1.77,-3.6,-16.85,0.53,-0.88,0.01,Aufheben,Viktor,small,L,table,False
1.355,1.475,2.2,13.98,-13.18,0.56,-0.92,-0.01,Aufheben,Viktor,small,L,table,False
1.367,1.49,5.8,19.23,-11.6,0.48,-0.91,-0.0,Aufheben,Viktor,small,L,table,False
1.379,1.498,8.67,6.04,-9.03,0.57,-0.91,0.06,Aufheben,Viktor,small,L,table,False
1.391,1.516,5.0,1.71,-18.31,0.61,-0.95,0.05,Aufheben,Viktor,small,L,table,False
1.403,1.527,8.24,0.61,-20.26,0.62,-0.93,0.05,Aufheben,Viktor,small,L,table,False
1.415,1.534,7.08,1.04,-22.03,0.61,-0.94,0.07,Aufheben,Viktor,small,L,table,False
1.427,1.549,6.41,-1.83,-25.82,0.59,-0.94,0.09,Aufheben,Viktor,small,L,table,False
1.439,1.558,6.84,-5.62,-29.85,0.6,-0.97,0.12,Aufheben,Viktor,small,L,table,False
1.451,1.572,8.42,-9.83,-34.12,0.6,-0.97,0.13,Aufheben,Viktor,small,L,table,False
1.463,1.582,9.95,-10.31,-36.62,0.57,-0.99,0.11,Aufheben,Viktor,small,L,table,False
1.475,1.597,11.9,-10.74,-38.7,0.54,-0.97,0.08,Aufheben,Viktor,small,L,table,False
1.487,1.606,14.34,-12.02,-38.7,0.58,-0.95,0.04,Aufheben,Viktor,small,L,table,False
1.499,1.629,15.26,-11.9,-40.1,0.59,-0.94,0.01,Aufheben,Viktor,small,L,table,False
1.511,1.64,14.16,-12.33,-42.24,0.63,-0.93,0.02,Aufheben,Viktor,small,L,table,False
1.523,1.648,15.63,-14.47,-43.82,0.64,-0.95,0.06,Aufheben,Viktor,small,L,table,False
1.535,1.654,16.78,-15.87,-47.55,0.65,-0.94,0.11,Aufheben,Viktor,small,L,table,False
1.547,1.668,19.47,-18.74,-52.73,0.65,-0.92,0.12,Aufheben,Viktor,small,L,table,False
1.559,1.678,22.16,-19.9,-56.15,0.64,-0.92,0.12,Aufheben,Viktor,small,L,table,False
1.571,1.691,21.42,-17.33,-58.65,0.64,-0.89,0.11,Aufheben,Viktor,small,L,table,False
1.583,1.72,19.65,-13.92,-60.79,0.67,-0.89,0.1,Aufheben,Viktor,small,L,table,False
1.595,1.732,19.23,-8.48,-62.56,0.67,-0.89,0.11,Aufheben,Viktor,small,L,table,False
1.607,1.732,18.86,-8.48,-64.51,0.64,-0.91,0.12,Aufheben,Viktor,small,L,table,False
1.619,1.739,19.53,-17.21,-68.48,0.65,-0.91,0.13,Aufheben,Viktor,small,L,table,False
1.632,1.754,18.8,-28.99,-74.04,0.64,-0.91,0.1,Aufheben,Viktor,small,L,table,False
1.644,1.763,20.75,-51.76,-81.36,0.64,-0.91,0.07,Aufheben,Viktor,small,L,table,False
1.656,1.777,19.1,-73.06,-86.98,0.68,-0.87,0.03,Aufheben,Viktor,small,L,table,False
1.668,1.791,18.98,-82.09,-91.92,0.74,-0.82,0.02,Aufheben,Viktor,small,L,table,False
1.68,1.801,16.6,-75.2,-92.9,0.8,-0.78,0.04,Aufheben,Viktor,small,L,table,False
1.692,1.823,13.49,-52.37,-92.16,0.84,-0.78,0.07,Aufheben,Viktor,small,L,table,False
1.704,1.834,12.63,-27.1,-87.95,0.83,-0.8,0.1,Aufheben,Viktor,small,L,table,False
1.716,1.842,13.61,-7.26,-85.27,0.74,-0.79,0.13,Aufheben,Viktor,small,L,table,False
1.728,1.854,13.73,6.77,-78.86,0.68,-0.75,0.13,Aufheben,Viktor,small,L,table,False
1.74,1.874,18.13,6.9,-77.51,0.66,-0.7,0.1,Aufheben,Viktor,small,L,table,False
1.752,1.968,17.58,0.92,-75.5,0.64,-0.65,0.06,Aufheben,Viktor,small,L,table,False
1.764,1.968,15.44,-11.84,-74.52,0.69,-0.63,0.02,Aufheben,Viktor,small,L,table,False
1.776,2.146,13.06,-20.87,-74.71,0.79,-0.62,-0.04,Aufheben,Viktor,small,L,table,False
1.788,2.146,11.05,-23.01,-75.26,0.86,-0.63,-0.08,Aufheben,Viktor,small,L,table,False
1.8,2.146,11.9,-16.24,-75.93,0.9,-0.6,-0.07,Aufheben,Viktor,small,L,table,False
1.812,2.146,11.29,0.37,-75.07,0.89,-0.58,-0.05,Aufheben,Viktor,small,L,table,False
1.824,2.146,9.4,17.82,-71.66,0.82,-0.55,-0.04,Aufheben,Viktor,small,L,table,False
1.836,2.146,10.74,30.64,-68.66,0.76,-0.54,-0.02,Aufheben,Viktor,small,L,table,False
1.848,2.146,10.62,31.68,-67.08,0.69,-0.52,-0.04,Aufheben,Viktor,small,L,table,False
1.86,2.146,10.93,16.97,-67.87,0.63,-0.48,-0.06,Aufheben,Viktor,small,L,table,False
1.872,2.146,9.03,-5.74,-71.11,0.71,-0.47,-0.06,Aufheben,Viktor,small,L,table,False
1.884,2.146,3.05,-17.33,-73.73,0.82,-0.48,-0.05,Aufheben,Viktor,small,L,table,False
1.896,2.146,1.65,-12.08,-72.69,0.86,-0.51,-0.08,Aufheben,Viktor,small,L,table,False
1.908,2.146,3.85,-10.74,-74.28,0.77,-0.51,-0.08,Aufheben,Viktor,small,L,table,False
1.92,2.146,5.68,-13.92,-74.58,0.89,-0.48,-0.04,Aufheben,Viktor,small,L,table,False
1.932,2.146,4.82,-12.21,-73.12,0.87,-0.46,-0.01,Aufheben,Viktor,small,L,table,False
1.944,2.146,7.63,-18.43,-69.46,0.74,-0.46,0.04,Aufheben,Viktor,small,L,table,False
1.956,2.146,9.22,-37.72,-70.19,0.7,-0.43,0.1,Aufheben,Viktor,small,L,table,False
1.968,2.146,8.42,-51.45,-71.29,0.76,-0.36,0.13,Aufheben,Viktor,small,L,table,False
1.98,2.146,8.36,-52.61,-73.79,0.82,-0.34,0.11,Aufheben,Viktor,small,L,table,False
1.992,2.146,10.07,-53.83,-76.35,0.9,-0.37,0.09,Aufheben,Viktor,small,L,table,False
2.004,2.146,15.44,-62.81,-82.52,0.93,-0.41,0.07,Aufheben,Viktor,small,L,table,False
2.016,2.146,21.61,-72.63,-86.61,1.07,-0.36,0.1,Aufheben,Viktor,small,L,table,False
2.028,2.154,22.28,-64.7,-82.76,1.02,-0.29,0.08,Aufheben,Viktor,small,L,table,False
2.04,2.227,20.81,-58.96,-79.22,0.9,-0.25,-0.0,Aufheben,Viktor,small,L,table,False
2.073,2.246,13.49,-68.85,-74.89,0.86,-0.21,-0.02,Aufheben,Viktor,small,L,table,False
2.085,2.246,10.5,-70.43,-73.36,0.96,-0.24,-0.01,Aufheben,Viktor,small,L,table,False
2.097,2.246,10.31,-66.28,-71.23,1.06,-0.24,-0.01,Aufheben,Viktor,small,L,table,False
2.109,2.246,14.83,-60.06,-67.26,1.02,-0.23,0.01,Aufheben,Viktor,small,L,table,False
2.121,2.262,19.53,-57.19,-63.35,0.96,-0.17,0.02,Aufheben,Viktor,small,L,table,False
2.133,2.262,17.4,-52.43,-59.81,0.92,-0.13,0.02,Aufheben,Viktor,small,L,table,False
2.145,2.27,19.04,-47.61,-57.86,0.89,-0.15,0.04,Aufheben,Viktor,small,L,table,False
2.157,2.296,20.51,-45.9,-54.93,0.87,-0.16,0.03,Aufheben,Viktor,small,L,table,False
2.169,2.296,23.44,-48.77,-55.3,0.85,-0.14,0.01,Aufheben,Viktor,small,L,table,False
2.181,2.305,25.09,-44.01,-51.21,0.85,-0.12,0.0,Aufheben,Viktor,small,L,table,False
2.193,2.314,27.47,-39.79,-48.03,0.86,-0.11,-0.02,Aufheben,Viktor,small,L,table,False
2.205,2.334,28.99,-36.5,-44.92,0.85,-0.12,-0.01,Aufheben,Viktor,small,L,table,False
2.217,2.346,28.87,-29.3,-43.46,0.89,-0.1,-0.02,Aufheben,Viktor,small,L,table,False
2.229,2.352,29.11,-21.36,-38.7,0.9,-0.08,-0.04,Aufheben,Viktor,small,L,table,False
